food_cd,food_nm,reason
P116-705060000-0036,파인애플 효소,중복 FOOD_CD
P116-705060000-1272,매실효소,중복 FOOD_CD
P116-705070100-0238,냉동 브로콜리,중복 FOOD_CD
P116-705070100-0239,냉동 블랙베리,중복 FOOD_CD
P116-705070100-0292,냉동채소믹스,중복 FOOD_CD
P116-705070100-0661,트러플 카파쵸,중복 FOOD_CD
P116-705070100-0662,페페로니타 델라카사,중복 FOOD_CD
P116-705070100-0663,하스카프 퓌레,중복 FOOD_CD
P116-705070200-1236,두번 튀겨 더 고소한 맛뻥,중복 FOOD_CD
P116-705070200-1511,프리미엄 뻥튀기 두 번 튀긴 맛뻥,중복 FOOD_CD
P116-705070200-1543,납작한 쌀,중복 FOOD_CD
P116-705070200-1567,리치스 냉동 스위트 콘,중복 FOOD_CD
P116-705070200-1569,리치스 홀 커널 스위트 콘,중복 FOOD_CD
P116-705070200-1589,배터 BM2963B,중복 FOOD_CD
P116-705070200-1608,새우 텐까스,중복 FOOD_CD
P116-705070200-1618,스위트 콘,중복 FOOD_CD
P116-705070200-1621,스위트콘,중복 FOOD_CD
P116-705070200-1636,시즌드 브레딩 BM2964A,중복 FOOD_CD
P116-705070200-1640,썬리 프리미엄 퀄리티 통옥수수,중복 FOOD_CD
P116-705070200-1692,유기농 퀵 오트밀,중복 FOOD_CD
P116-705070200-1726,패밀리아 스위스 오리지날 무슬리,중복 FOOD_CD
P116-705070200-1738,플라하반 슈퍼오트,중복 FOOD_CD
P116-705070200-1745,플라하반 포리지 오트 유기농,중복 FOOD_CD
P116-705070200-1764,누룽지,중복 FOOD_CD
P116-705070200-1770,러브 크런치 다크초코 앤 피넛버터,중복 FOOD_CD
P116-705070200-1772,러브크런치 다크초콜릿 헤이즐넛버터,중복 FOOD_CD
P116-705070200-1773,레마디,중복 FOOD_CD
P116-705070200-1774,로건픽스,중복 FOOD_CD
P116-705070200-1776,말쯔울민,중복 FOOD_CD
P116-705070200-1783,바이킹 믹스 케이,중복 FOOD_CD
P116-705070200-1805,위트빅스 바이트 초코 크런치,중복 FOOD_CD
P116-705070200-1813,코알라 크리스피,중복 FOOD_CD
P116-705070200-1816,콘그리츠,중복 FOOD_CD
P116-705070200-1819,텐까스,중복 FOOD_CD
P116-705070200-1841,플라하반 퀵오트 골든시럽,중복 FOOD_CD
P116-705070200-2087,퀘이커 오츠(4.52KG),중복 FOOD_CD
P116-705070200-2090,폴셀리 라 로마나 / 25KG,중복 FOOD_CD
P116-705070200-2091,플라하반 아이리쉬 포리지 오트밀,중복 FOOD_CD
P116-705070200-2231,울머 안프리쉬 사우어,중복 FOOD_CD
P116-705070200-2241,쿠룸쿠룸 치우라(450g),중복 FOOD_CD
P116-705070200-2401,건조 카다이프,중복 FOOD_CD
P116-705070200-2408,구운 카다이프,중복 FOOD_CD
P116-705070200-2411,구운 카다이프,중복 FOOD_CD
P116-705070200-2415,구운 카다이프,중복 FOOD_CD
P116-705070200-2435,내츄라비 에스,중복 FOOD_CD
P116-705070200-2462,맥아 추출물,중복 FOOD_CD
P116-705070200-2464,메밀가루 프리믹스 에이,중복 FOOD_CD
P116-705070200-2477,볶은 카다이프,중복 FOOD_CD
P116-705070200-2479,볶은 카다이프,중복 FOOD_CD
P116-705070200-2484,볶음메밀가루 1호,중복 FOOD_CD
P116-705070200-2486,봇반세오,중복 FOOD_CD
P116-705070200-2512,쌀가루,중복 FOOD_CD
P116-705070200-2517,썬스위트노랑옥수수 더블,중복 FOOD_CD
P116-705070200-2528,영콘홀,중복 FOOD_CD
P116-705070200-2533,오즈텔 구운 카다이프,중복 FOOD_CD
P116-705070200-2556,제뉘 베르데,중복 FOOD_CD
P116-705070200-2566,찹쌀라티오,중복 FOOD_CD
P116-705070200-2574,카다이프,중복 FOOD_CD
P116-705070200-2600,필로 에이플러스 카다이프면,중복 FOOD_CD
P116-705070500-0424,시로쥰 네리고마,중복 FOOD_CD
P116-705070500-0440,네리고마,중복 FOOD_CD
P116-705070500-0652,6곡요(쌀누룩 발효 비건 요거트),중복 FOOD_CD
P116-705070500-0664,대추요(쌀누룩 빌효 비건 요거트),중복 FOOD_CD
P116-705070500-0683,쌀이요(쌀누룩 발효 비건 요거트),중복 FOOD_CD
P116-705070500-0696,현미요(쌀누룩 발효 비건 요거트),중복 FOOD_CD
P116-706070200-0028,빵가루(밀가루 60.57%),중복 FOOD_CD
P116-706070200-0041,참빵가루(백색건조)(10KG),중복 FOOD_CD
P116-706070200-0047,독일건빵가루H,중복 FOOD_CD
P116-706070200-0048,독일건빵가루H,중복 FOOD_CD
P116-706070200-0049,독일건빵가루O,중복 FOOD_CD
P116-708070200-0162,도야지식품 튀김가루,중복 FOOD_CD
P116-708070200-0256,크라프트 플러스 믹스,중복 FOOD_CD
P116-708070200-0258,클래식 도넛 믹스,중복 FOOD_CD
P116-708070200-0260,프레시 도넛 믹스,중복 FOOD_CD
P116-708070200-0262,히로시마풍 오코믹스,중복 FOOD_CD
P116-708070200-0280,크라프트콘 믹스,중복 FOOD_CD
P116-709070200-0034,그린자이언트 니블렛 스위트콘 오리지날 (7003900009),중복 FOOD_CD
P116-709070200-0037,냉동 옥수수 슬라이스(절단옥수수),중복 FOOD_CD
P116-709070200-0056,스위트콘,중복 FOOD_CD
P116-709070200-0077,구운 옥수수,중복 FOOD_CD
P116-709070200-0086,스위트 옥수수,중복 FOOD_CD
P116-709070200-0087,스위트콘,중복 FOOD_CD
P116-709070200-0103,냉동 절단옥수수,중복 FOOD_CD
P116-709070200-0104,냉동삶은옥수수,중복 FOOD_CD
P116-709070200-0113,리치스 홀 커널 스위트 콘(2950G),중복 FOOD_CD
P116-709070200-0121,스위트콘,중복 FOOD_CD
P116-709070200-0157,냉동옥수수(삶은옥수수)(16KG),중복 FOOD_CD
P116-712070100-0060,프리미엄 동결건조 새콤달콤 딸기칩,중복 FOOD_CD
P116-712070100-0105,건조무화과다이스(10kg  5x7mm),중복 FOOD_CD
P116-712070100-0107,동결건조 딸기,중복 FOOD_CD
P117-100010100-0195,피그인더가든 직화구이 닭가슴살 블랙페퍼,중복 FOOD_CD
P117-100010100-0196,피그인더가든 직화구이 닭가슴살 프리미어,중복 FOOD_CD
P117-100010100-0498,그릭슈바인 로스트치킨 버터갈릭 오븐구이,중복 FOOD_CD
P117-100010100-0499,그릭슈바인 로스트치킨 히말라야 소금구이,중복 FOOD_CD
P117-100010100-0751,던컨 촙트햄,중복 FOOD_CD
P117-100010100-1308,마늘오리훈제,중복 FOOD_CD
P117-100010100-1326,삼겹보쌈,중복 FOOD_CD
P117-100010100-1586,흑마늘왕족발,중복 FOOD_CD
P117-100010100-1669,The더건강한저당닭가슴살데리야끼맛,중복 FOOD_CD
P117-100010100-1777,BBQ 오븐구이 닭다리살(자메이카),중복 FOOD_CD
P117-100010100-1805,리얼프라이스 토마토 닭가슴살,중복 FOOD_CD
P117-100010100-1842,컨츄리덕 순수 훈제,중복 FOOD_CD
P117-100010100-1881,만족오향사태족발슬라이스,중복 FOOD_CD
P117-100010100-1931,아질산나트륨 무첨가 잠봉,중복 FOOD_CD
P117-100010100-1951,프레시덕 훈제슬라이스,중복 FOOD_CD
P117-100010100-1970,실온보관 돼지안심 갓돼 갈비맛,중복 FOOD_CD
P117-100010100-1971,실온보관 돼지안심 갓돼 고추참치맛,중복 FOOD_CD
P117-100010100-1972,실온보관 돼지안심 갓돼 마일드,중복 FOOD_CD
P117-100010100-1981,오빠닭 고단백 소스 닭가슴살 소이갈릭맛,중복 FOOD_CD
P117-100010100-1982,오빠닭 고단백 소스 닭가슴살 숯불바베큐맛,중복 FOOD_CD
P117-100010100-1984,이지잇 닭가슴살 불닭맛,중복 FOOD_CD
P117-100010100-2005,9無 자연키움 훈제오리,중복 FOOD_CD
P117-100010100-2023,잇메이트 훈제 닭가슴살 저염,중복 FOOD_CD
P117-100010100-2024,잇메이트 훈제 닭가슴살 저염,중복 FOOD_CD
P117-100010200-0187,하몽 이베리코 베요타,중복 FOOD_CD
P117-100010200-0199,하몽 데 베요타 100% 이베리코 핸드카빙,중복 FOOD_CD
P117-100010200-0200,하몽 데 베요타 이베리코 핸드카빙,중복 FOOD_CD
P117-100010200-0202,하몽 데 세보 이베리코,중복 FOOD_CD
P117-100010200-0205,하몽이베리코햄(1066),중복 FOOD_CD
P117-100010200-0210,프리어스 프로슈토 카스텔로 1/2,중복 FOOD_CD
P117-100010200-0217,판체타(PANCETTA),중복 FOOD_CD
P117-100010300-0009,The더건강한구이햄,중복 FOOD_CD
P117-100010300-0048,동원 그릴리 직화델리햄,중복 FOOD_CD
P117-100010300-0113,세절김밥속햄,중복 FOOD_CD
P117-100010300-0161,잠봉햄,중복 FOOD_CD
P117-100010300-0281,육공육등심슬라이스,중복 FOOD_CD
P117-100010300-0358,장충동 오리쌈,중복 FOOD_CD
P117-100010300-0372,롯데스모크프레스햄,중복 FOOD_CD
P117-100010300-0382,맛닭가슴살 마라맛,중복 FOOD_CD
P117-100010300-0383,맛닭가슴살 바베큐맛,중복 FOOD_CD
P117-100010300-0389,불고기맛 후랑크,중복 FOOD_CD
P117-100010300-0432,그릴리 직화 트러플 도이치햄,중복 FOOD_CD
P117-100010300-0436,단백가득 닭가슴살바 청양고추,중복 FOOD_CD
P117-100010300-0441,동원 그릴리 직화델리햄 김밥용,중복 FOOD_CD
P117-100010300-0585,The더건강한밥싸먹는햄,중복 FOOD_CD
P117-100010300-0705,초피드포크,중복 FOOD_CD
P117-100010300-0727,핫스파이시후랑크,중복 FOOD_CD
P117-201020100-0005,MB NEW콤보그릴소시지,중복 FOOD_CD
P117-201020100-0091,네니아 자연소시지,중복 FOOD_CD
P117-201020100-0158,동원미니비엔나실속,중복 FOOD_CD
P117-201020100-0214,마늘소시지,중복 FOOD_CD
P117-201020100-0318,빌 소시지,중복 FOOD_CD
P117-201020100-0468,존쿡델리미트 킬바사,중복 FOOD_CD
P117-201020100-0497,청정원 리치부어스트 치즈&amp;오레가노,중복 FOOD_CD
P117-201020100-0531,캠프&하우스 칼집 그릴비엔나,중복 FOOD_CD
P117-201020100-0562,킬바사모듬소시지,중복 FOOD_CD
P117-201020100-0582,포크소시지,중복 FOOD_CD
P117-201020100-0657,허닭닭가슴살비엔나트리플치즈,중복 FOOD_CD
P117-201020100-0677,휠터치,중복 FOOD_CD
P117-201020100-0684,96칼집비엔나,중복 FOOD_CD
P117-201020100-0687,MB 생활소시지,중복 FOOD_CD
P117-201020100-0688,MB 청양고추맛그릴소시지,중복 FOOD_CD
P117-201020100-0689,MB 카레맛그릴소시지,중복 FOOD_CD
P117-201020100-0728,동물복지 돼지로 만든 후랑크,중복 FOOD_CD
P117-201020100-0807,수제모듬소시지,중복 FOOD_CD
P117-201020100-1019,990비엔나,중복 FOOD_CD
P117-201020100-1038,그릭슈바인육즙가득부어스트바질,중복 FOOD_CD
P117-201020100-1039,그릭슈바인육즙가득부어스트스모크,중복 FOOD_CD
P117-201020100-1390,스모크드 브랏,중복 FOOD_CD
P117-201020100-1425,육즙가득부어스트진한치즈,중복 FOOD_CD
P117-201020100-1481,하이 비엔나 소시지,중복 FOOD_CD
P117-201020100-1523,갈비맛소시지Ⅰ,중복 FOOD_CD
P117-201020100-1567,롱빌소시지,중복 FOOD_CD
P117-201020100-1582,불갈비맛소시지Ⅰ,중복 FOOD_CD
P117-201020100-1707,류비텔리스카야,중복 FOOD_CD
P117-201020100-1716,바이스 부어스트 와흘,중복 FOOD_CD
P117-201020100-1920,초리조 부어스트 교래,중복 FOOD_CD
P117-201020100-1921,초리조 부어스트 교래,중복 FOOD_CD
P117-201020100-2129,페퍼슁켄,중복 FOOD_CD
P117-201020100-2139,초리조 팜플로나 엑스트라 슬라이스,중복 FOOD_CD
P117-201020100-2172,990 핫바 닭가슴살,중복 FOOD_CD
P117-201020100-2173,990 핫바 청양고추,중복 FOOD_CD
P117-201020100-2174,990 핫바 치즈,중복 FOOD_CD
P117-201020100-2211,애햄 소시지 (오리지널),중복 FOOD_CD
P117-201020100-2219,달달 광동 소시지(???味腸),중복 FOOD_CD
P117-201020100-2227,세블락소시지SB,중복 FOOD_CD
P117-201020100-2236,큐큐창버섯맛(QQ腸磨?味),중복 FOOD_CD
P117-201020100-2237,큐큐창옥수수맛(QQ腸玉米味),중복 FOOD_CD
P117-201020100-2238,큐큐창즈란맛(QQ腸孜然味),중복 FOOD_CD
P117-300030000-0153,프리어스 프루슈틱스펙 베이컨,중복 FOOD_CD
P117-400040000-0223,일품 쇠고기육포,중복 FOOD_CD
P117-400040000-0224,일품 육포,중복 FOOD_CD
P117-400040000-0233,참나무 바베큐 직화육포,중복 FOOD_CD
P117-400040000-0249,한입우육포,중복 FOOD_CD
P117-400040000-0279,참 맛좋은 원육포,중복 FOOD_CD
P117-400040000-0282,초이스육포,중복 FOOD_CD
P117-501050100-0018,더 얇아서 맛있는 오리주물럭 매운맛,중복 FOOD_CD
P117-501050100-0019,더 얇아서 맛있는 오리주물럭 불고기맛,중복 FOOD_CD
P117-501050100-0945,오븐구이 닭다리살,중복 FOOD_CD
P117-501050100-0968,육쌈숯불맛불고기,중복 FOOD_CD
P117-501050100-1092,훌랄라 데리야끼 숯불바베큐치킨,중복 FOOD_CD
P117-501050100-1093,훌랄라 매콤 숯불바베큐치킨,중복 FOOD_CD
P117-501050100-1115,백두대간 한돈 한입간장불고기,중복 FOOD_CD
P117-501050100-1202,칼집 돈왕구이,중복 FOOD_CD
P117-501050100-1731,해처럼 언양식 석쇠 한우불고기,중복 FOOD_CD
P117-501050100-1738,홈클로부드러운부채살구이,중복 FOOD_CD
P117-501050100-1749,맛기픈 제주 간장불고기,중복 FOOD_CD
P117-501050100-1751,1등급 한우양념소불고기,중복 FOOD_CD
P117-501050100-1778,전처리갈비살,중복 FOOD_CD
P117-501050100-1919,매콤 수제양념왕구이용 1988,중복 FOOD_CD
P117-501050100-1962,백두대간 맛있는 한입왕구이,중복 FOOD_CD
P117-501050100-1992,삼겹 차슈,중복 FOOD_CD
P117-501050100-2184,직화 한우 소곱창,중복 FOOD_CD
P117-501050100-2185,직화 한우 소곱창·염통,중복 FOOD_CD
P117-501050100-2297,한우양념소불고기,중복 FOOD_CD
P117-501050100-2363,강원도식 떡사리 닭갈비,중복 FOOD_CD
P117-501050100-2575,숯불 가득 고추장불고기,중복 FOOD_CD
P117-501050100-2754,효자동 소갈비살,중복 FOOD_CD
P117-501050100-3011,백두대간 한돈 한입매콤불고기,중복 FOOD_CD
P117-501050100-3185,옛날 생막창,중복 FOOD_CD
P117-501050100-3485,돼지왕구이,중복 FOOD_CD
P117-501050100-3641,숯불양념치킨,중복 FOOD_CD
P117-501050100-3865,한우언양식소불고기,중복 FOOD_CD
P117-501050100-4169,만족오향불족발,중복 FOOD_CD
P117-501050100-4241,수입산 소대창,중복 FOOD_CD
P117-501050100-4327,제로슈가 춘천식 닭갈비,중복 FOOD_CD
P117-501050100-4332,종로식 순살 마늘 닭볶음탕,중복 FOOD_CD
P117-501050100-4469,단지갈비,중복 FOOD_CD
P117-501050100-4641,양념돼지갈비,중복 FOOD_CD
P117-501050100-4722,통큰제주등뼈찜1.2kg (냉동),중복 FOOD_CD
P117-501050100-4733,직화닭목살구이,중복 FOOD_CD
P117-501050100-4809,한입 닭가슴살 오리지널,중복 FOOD_CD
P117-501050100-4853,숯불직화구이 닭다리살,중복 FOOD_CD
P117-501050100-4859,핫 윙스틱,중복 FOOD_CD
P117-501050100-4894,양념로인립,중복 FOOD_CD
P117-501050100-4922,미쁘미 발효숙성 국내산돼지갈비찜,중복 FOOD_CD
P117-501050100-4923,미쁘미발효숙성국내산LA식돼지갈비,중복 FOOD_CD
P117-501050100-4937,버팔로 치킨윙,중복 FOOD_CD
P117-501050100-4949,제로당 닭발(무뼈 덜매운맛),중복 FOOD_CD
P117-501050100-4967,시즈닝목살스테이크,중복 FOOD_CD
P117-501050100-4968,시즈닝부채스테이크,중복 FOOD_CD
P117-501050100-4969,시즈닝살치살스테이크,중복 FOOD_CD
P117-501050100-4970,시즈닝삼겹살스테이크,중복 FOOD_CD
P117-501050100-4973,시즈닝채끝스테이크,중복 FOOD_CD
P117-501050100-4974,시즈닝척아이롤스테이크,중복 FOOD_CD
P117-501050100-5008,직화고추장불고기,중복 FOOD_CD
P117-501050100-5011,직화돼지오돌뼈구이,중복 FOOD_CD
P117-501050100-5048,한수위 미니족발(슬라이스),중복 FOOD_CD
P117-501050100-5050,한우소불고기,중복 FOOD_CD
P117-501050100-5070,1등급 오븐에 구워먹는 떡말이,중복 FOOD_CD
P117-501050100-5091,고추장뒷고기(냉동),중복 FOOD_CD
P117-501050100-5112,달콤담백한 언양식 돈불고기(냉동),중복 FOOD_CD
P117-501050100-5124,닭발만찬 소금닭목살,중복 FOOD_CD
P117-501050100-5178,모아미트 키위퓨레가 들어간 수제양념 LA갈비,중복 FOOD_CD
P117-501050100-5183,미쁘미 발효숙성 광양식돼지왕갈비,중복 FOOD_CD
P117-501050100-5189,미쁘미 발효숙성오리불고기,중복 FOOD_CD
P117-501050100-5220,버팔로 윙봉,중복 FOOD_CD
P117-501050100-5236,삶은 볼살,중복 FOOD_CD
P117-501050100-5284,양념돼지목살구이,중복 FOOD_CD
P117-501050100-5301,올데이 버팔로윙,중복 FOOD_CD
P117-501050100-5321,자연별곡 고추장 삼겹살 주물럭,중복 FOOD_CD
P117-501050100-5322,자연별곡 시즈닝 칼집 삼겹살,중복 FOOD_CD
P117-501050100-5350,초록햇살 한돈고추장 제육볶음,중복 FOOD_CD
P117-501050100-5375,프리미엄 Fresh 한우 1++ 양념소불고기,중복 FOOD_CD
P117-501050100-5574,소금닭목살,중복 FOOD_CD
P117-501050100-5600,양념닭목살,중복 FOOD_CD
P117-501050100-5640,오돌뼈,중복 FOOD_CD
P117-501050100-5645,오븐매콤꼬치,중복 FOOD_CD
P117-501050100-5661,원카츠 짜글이 제육볶음,중복 FOOD_CD
P117-501050100-5705,춘천식 철판 닭갈비,중복 FOOD_CD
P117-501050100-5707,춘풍접객 앞다리순살족발,중복 FOOD_CD
P117-501050100-5776,HL 삼겹 오븐구이,중복 FOOD_CD
P117-501050100-5807,곱창파는청년들 삶은 소깐양,중복 FOOD_CD
P117-501050100-5869,미쓰족발 슬라이스(냉장),중복 FOOD_CD
P117-501050100-5979,엘에이식 소갈비,중복 FOOD_CD
P117-501050100-6109,버팔로 윙,중복 FOOD_CD
P117-501050100-6111,올데이 버팔로 스틱,중복 FOOD_CD
P117-502050200-0106,식자재왕 치킨팝콘,중복 FOOD_CD
P117-502050200-0195,고추한입치킨,중복 FOOD_CD
P117-502050200-0205,기막힌밥상 궁중 함박(정통),중복 FOOD_CD
P117-502050200-0229,딤섬 언양식 바싹 불고기,중복 FOOD_CD
P117-502050200-0230,또잇치킨,중복 FOOD_CD
P117-502050200-0236,마라닭가슴살오징어,중복 FOOD_CD
P117-502050200-0269,샐러디 비프패티,중복 FOOD_CD
P117-502050200-0272,오브닝더바삭 속초식 닭강정,중복 FOOD_CD
P117-502050200-0278,순살후라이드,중복 FOOD_CD
P117-502050200-0279,쉐프컬렉션 빠삭 멘치카츠,중복 FOOD_CD
P117-800060000-0056,The 다맛 감자탕,중복 FOOD_CD
P117-800060000-0077,맛집여행 특 감자탕,중복 FOOD_CD
P117-800060000-0101,영양갈비탕,중복 FOOD_CD
P117-800060000-0180,봄날애감자탕,중복 FOOD_CD
P117-800060000-0193,한우설렁탕,중복 FOOD_CD
P117-800060000-0230,이조금강육개장,중복 FOOD_CD
P117-800060000-0446,한우대파육개장,중복 FOOD_CD
P117-800060000-0447,얼큰사골육개장,중복 FOOD_CD
P117-800060000-0674,월심당 한약재 없는 흑염소진액,중복 FOOD_CD
P117-800060000-0916,BS 돈골농축액,중복 FOOD_CD
P117-800060000-0968,바른농장 천년품은 흑염소 진액,중복 FOOD_CD
P117-800060000-0971,부강옥명품사골육수,중복 FOOD_CD
P117-800060000-0980,사골추출물,중복 FOOD_CD
P117-800060000-1006,원기담은 흑염소진액,중복 FOOD_CD
P117-800060000-1080,맛있는 특 소갈비탕,중복 FOOD_CD
P117-800060000-1102,착한들 한우담은 설렁탕,중복 FOOD_CD
P117-800060000-1116,흑백기사 백기사 염소진액스틱,중복 FOOD_CD
P117-800060000-1117,흑백기사 흑기사 염소진액스틱,중복 FOOD_CD
P117-800060000-1120,The귀한 뼈없는 갈비탕,중복 FOOD_CD
P117-800060000-1129,대성 한우곱창전골,중복 FOOD_CD
P117-800060000-1148,소갈비찜,중복 FOOD_CD
P117-800060000-1175,함평천지한우 나주식곰탕,중복 FOOD_CD
P117-800060000-1255,강창구 진 육수,중복 FOOD_CD
P117-800060000-1256,경복궁 영양 삼계탕,중복 FOOD_CD
P117-800060000-1286,압도적 선지해장국,중복 FOOD_CD
P117-800060000-1287,압도적 양평선지해장국,중복 FOOD_CD
P117-800060000-1311,이문곰탕,중복 FOOD_CD
P117-800060000-1327,청춘참우돈육수,중복 FOOD_CD
